676,Jewish Student Union
1237,Engineering Club
1256,Challah for Hunger
407,ASOC Honor Board
1272,Neuroleague
1111,African Student Association (AFSA)
871,Delta Omicron Tau
1392,Neuroleague
560,Foodies of Oxy [FOXY]
361,Chinese Culture Club
1404,AATP - Asian American Tutorial Project
782,Music Club
92,Armenian Students Association
62,ASOC Sustainability Fund
1452,Greek Council
1278,Neuroleague
333,ASOC Senate
58,Engineering Club
1474,ASOC Honor Board
855,Neuroleague
1170,Biology Club
95,AATP - Asian American Tutorial Project
1098,ASOC Senate
55,Economics Students Association
1360,Alpha Chi Sigma
646,Neuroleague
1364,Jewish Student Union
301,Biology Club
899,Jewish Student Union
404,Neuroleague
140,Chinese Culture Club
789,ASOC Honor Board
1016,Chinese Culture Club
1020,African Student Association (AFSA)
931,International Students Organization
1439,Armenian Students Association
690,Dream Corps at Occidental College
1145,Armenian Students Association
159,Dream Corps at Occidental College
850,Boundless Brilliance
1066,Neuroleague
837,ASOC DEB
400,Black Student Alliance (BSA)
1461,Engineering Club
651,ASOC Finance
498,ASOC Finance
283,African Student Association (AFSA)
336,Music Club
1029,Film Club
815,Economics Students Association
1209,Caring Adolescents Reaching the Elderly (CARE)
793,African Student Association (AFSA)
1155,ASOC Finance
385,Dream Corps at Occidental College
163,Boundless Brilliance
1454,Music Club
1097,Dream Corps at Occidental College
1497,Music Club
350,African Student Association (AFSA)
513,ASOC Sustainability Fund
369,ASOC Senate
717,Chinese Culture Club
1132,Korean American Student Association (KASA)
1121,Challah for Hunger
1478,Challah for Hunger
1014,Foodies of Oxy [FOXY]
1264,Neuroleague
704,Biology Club
472,Foodies of Oxy [FOXY]
1294,Neuroleague
1260,Delta Omicron Tau
1399,ASOC DEB
1063,ASOC Sustainability Fund
164,Japanese Cultural Organization (JCO)
1321,Film Club
19,Jewish Student Union
299,Dream Corps at Occidental College
852,ASOC Sustainability Fund
553,Kappa Alpha Theta
1276,Alpha Lambda Phi Alpha
1042,AATP - Asian American Tutorial Project
290,ASOC Honor Board
1054,Jewish Student Union
817,ASOC Sustainability Fund
288,ASOC DEB
330,ASOC Senate
841,Neuroleague
244,Economics Students Association
1458,Economics Students Association
804,International Students Organization
1271,International Students Organization
565,ASOC Sustainability Fund
688,Foodies of Oxy [FOXY]
1219,Economics Students Association
353,Korean American Student Association (KASA)
166,Film Club
4,African Student Association (AFSA)
179,Film Club
364,AATP - Asian American Tutorial Project
1168,Film Club
1183,Dream Corps at Occidental College
674,Jewish Student Union
1357,Music Club
248,Economics Students Association
1097,Delta Omicron Tau
1153,Challah for Hunger
32,ASOC Finance
1058,Alpha Chi Sigma
1250,ASOC DEB
245,African Student Association (AFSA)
348,Film Club
1281,Music Club
981,Greek Council
1150,Delta Omicron Tau
788,Greek Council
1393,Engineering Club
484,Biology Club
1352,Jewish Student Union
1484,Kappa Alpha Theta
156,AATP - Asian American Tutorial Project
808,Bike Share
307,ASOC Honor Board
968,Caring Adolescents Reaching the Elderly (CARE)
1418,International Students Organization
337,Delta Omicron Tau
654,Challah for Hunger
243,Music Club
1500,AATP - Asian American Tutorial Project
431,Neuroleague
222,ASOC Honor Board
1382,Delta Omicron Tau
1265,Engineering Club
1373,Engineering Club
901,Hawaii Club
259,Music Club
297,International Students Organization
1172,ASOC Finance
1074,ASOC Sustainability Fund
278,Delta Omicron Tau
202,Music Club
208,ASOC DEB
1409,Black Student Alliance (BSA)
1127,Korean American Student Association (KASA)
1380,Biology Club
1154,ASOC Sustainability Fund
1187,Chinese Culture Club
706,Caring Adolescents Reaching the Elderly (CARE)
1362,Active Minds
704,Bike Share
105,Active Minds
1480,Armenian Students Association
911,Greek Council
355,Chinese Culture Club
1314,AATP - Asian American Tutorial Project
831,Armenian Students Association
818,Alpha Chi Sigma
621,Alpha Chi Sigma
1178,Foodies of Oxy [FOXY]
1141,Boundless Brilliance
133,Japanese Cultural Organization (JCO)
806,Alpha Chi Sigma
889,ASOC Honor Board
1453,Engineering Club
54,Music Club
335,Delta Omicron Tau
1165,AATP - Asian American Tutorial Project
44,Boundless Brilliance
1289,Challah for Hunger
902,ASOC Sustainability Fund
931,Japanese Cultural Organization (JCO)
1188,Black Student Alliance (BSA)
439,ASOC Senate
144,Economics Students Association
339,ASOC Honor Board
744,AATP - Asian American Tutorial Project
1481,Engineering Club
935,Caring Adolescents Reaching the Elderly (CARE)
67,Black Student Alliance (BSA)
809,Music Club
1422,AATP - Asian American Tutorial Project
1391,Caring Adolescents Reaching the Elderly (CARE)
1018,African Student Association (AFSA)
63,Film Club
729,Black Student Alliance (BSA)
1259,Biology Club
298,Engineering Club
1126,Jewish Student Union
550,Boundless Brilliance
987,International Students Organization
1361,ASOC Sustainability Fund
1022,Japanese Cultural Organization (JCO)
87,Korean American Student Association (KASA)
1187,African Student Association (AFSA)
187,Greek Council
1283,Jewish Student Union
30,African Student Association (AFSA)
815,Engineering Club
19,Boundless Brilliance
905,Alpha Chi Sigma
921,ASOC Sustainability Fund
1106,Neuroleague
115,Active Minds
1212,Challah for Hunger
569,Black Student Alliance (BSA)
1237,Alpha Chi Sigma
902,Kappa Alpha Theta
992,Jewish Student Union
452,Music Club
166,Active Minds
1485,African Student Association (AFSA)
279,AATP - Asian American Tutorial Project
876,ASOC Senate
1265,Economics Students Association
202,Chinese Culture Club
391,Foodies of Oxy [FOXY]
170,Jewish Student Union
887,International Students Organization
432,ASOC Finance
594,Japanese Cultural Organization (JCO)
682,Jewish Student Union
645,ASOC Senate
543,Black Student Alliance (BSA)
120,Music Club
1268,African Student Association (AFSA)
445,Jewish Student Union
1183,Chinese Culture Club
682,Engineering Club
844,Challah for Hunger
1223,Black Student Alliance (BSA)
882,International Students Organization
42,African Student Association (AFSA)
296,Foodies of Oxy [FOXY]
44,Kappa Alpha Theta
487,Economics Students Association
1179,ASOC Sustainability Fund
535,Boundless Brilliance
710,Bike Share
1013,AATP - Asian American Tutorial Project
1158,ASOC Honor Board
496,Caring Adolescents Reaching the Elderly (CARE)
1165,Challah for Hunger
1330,African Student Association (AFSA)
706,Hawaii Club
444,Active Minds
951,Greek Council
1195,Greek Council
37,Music Club
1394,Alpha Lambda Phi Alpha
1123,Jewish Student Union
936,Alpha Lambda Phi Alpha
469,ASOC Finance
867,Delta Omicron Tau
526,Film Club
527,Greek Council
543,Music Club
653,Music Club
985,Caring Adolescents Reaching the Elderly (CARE)
251,Foodies of Oxy [FOXY]
487,Film Club
748,Korean American Student Association (KASA)
41,Armenian Students Association
906,ASOC Finance
1443,Music Club
564,Armenian Students Association
1368,Delta Omicron Tau
533,Boundless Brilliance
232,Armenian Students Association
691,Jewish Student Union
375,Neuroleague
819,International Students Organization
1224,International Students Organization
722,Alpha Chi Sigma
1125,Dream Corps at Occidental College
1070,Jewish Student Union
1084,Engineering Club
99,International Students Organization
584,Neuroleague
703,ASOC Finance
823,Jewish Student Union
572,Bike Share
235,Alpha Lambda Phi Alpha
352,Bike Share
467,Bike Share
506,Engineering Club
943,ASOC Senate
518,Foodies of Oxy [FOXY]
397,Greek Council
1039,Dream Corps at Occidental College
655,Biology Club
1336,Law Society
647,Japanese Cultural Organization (JCO)
958,Economics Students Association
624,Dream Corps at Occidental College
797,International Students Organization
285,Armenian Students Association
946,ASOC Senate
345,Korean American Student Association (KASA)
968,ASOC Senate
1119,Caring Adolescents Reaching the Elderly (CARE)
17,Film Club
1388,Alpha Chi Sigma
826,Music Club
484,Greek Council
218,Armenian Students Association
580,ASOC Finance
1311,Law Society
920,Black Student Alliance (BSA)
769,ASOC Sustainability Fund
829,Armenian Students Association
1174,Alpha Chi Sigma
1294,African Student Association (AFSA)
833,Biology Club
246,International Students Organization
1008,International Students Organization
757,Dream Corps at Occidental College
1281,ASOC DEB
1055,Caring Adolescents Reaching the Elderly (CARE)
505,ASOC Sustainability Fund
1346,Jewish Student Union
506,ASOC Senate
658,Caring Adolescents Reaching the Elderly (CARE)
1343,Hawaii Club
1104,Active Minds
1307,Neuroleague
186,Caring Adolescents Reaching the Elderly (CARE)
433,Kappa Alpha Theta
313,AATP - Asian American Tutorial Project
1027,Black Student Alliance (BSA)
509,Dream Corps at Occidental College
1311,Challah for Hunger
1445,Black Student Alliance (BSA)
116,ASOC Sustainability Fund
1384,Foodies of Oxy [FOXY]
198,Economics Students Association
340,Korean American Student Association (KASA)
840,Boundless Brilliance
564,ASOC DEB
1494,ASOC Senate
619,Engineering Club
1312,Alpha Lambda Phi Alpha
921,Law Society
1154,Challah for Hunger
1170,Bike Share
520,Dream Corps at Occidental College
1100,ASOC Honor Board
1323,Challah for Hunger
1397,Alpha Lambda Phi Alpha
543,ASOC Sustainability Fund
1051,Japanese Cultural Organization (JCO)
1069,Engineering Club
928,Neuroleague
126,ASOC Honor Board
1331,Korean American Student Association (KASA)
310,Alpha Chi Sigma
1204,Engineering Club
1135,ASOC DEB
959,Greek Council
36,Bike Share
1496,International Students Organization
1058,Film Club
1030,Greek Council
388,Music Club
1038,Korean American Student Association (KASA)
1425,ASOC DEB
591,Armenian Students Association
10,Challah for Hunger
455,Law Society
223,Jewish Student Union
576,Chinese Culture Club
441,Kappa Alpha Theta
875,Greek Council
329,African Student Association (AFSA)
287,ASOC Honor Board
683,Jewish Student Union
900,Active Minds
76,Challah for Hunger
881,ASOC Senate
1125,ASOC Honor Board
42,Bike Share
739,Hawaii Club
1206,Foodies of Oxy [FOXY]
23,Alpha Chi Sigma
213,Law Society
1447,ASOC Sustainability Fund
816,Armenian Students Association
437,Economics Students Association
162,Film Club
476,ASOC Finance
483,Economics Students Association
198,Engineering Club
1040,Greek Council
91,AATP - Asian American Tutorial Project
142,Hawaii Club
384,Challah for Hunger
1315,Biology Club
247,Bike Share
498,ASOC DEB
567,Music Club
1308,International Students Organization
98,Active Minds
1187,ASOC Sustainability Fund
791,Greek Council
588,Dream Corps at Occidental College
1062,Jewish Student Union
256,ASOC Sustainability Fund
517,Dream Corps at Occidental College
1187,Economics Students Association
804,Delta Omicron Tau
1349,Dream Corps at Occidental College
1343,Alpha Lambda Phi Alpha
979,Law Society
1490,Delta Omicron Tau
1000,Film Club
112,AATP - Asian American Tutorial Project
934,Korean American Student Association (KASA)
217,Caring Adolescents Reaching the Elderly (CARE)
1109,ASOC DEB
936,Film Club
125,Engineering Club
983,Jewish Student Union
1455,International Students Organization
854,Economics Students Association
611,Dream Corps at Occidental College
61,ASOC Finance
1495,Neuroleague
572,Economics Students Association
1124,Engineering Club
1281,Greek Council
221,Kappa Alpha Theta
1288,Korean American Student Association (KASA)
443,African Student Association (AFSA)
1034,Kappa Alpha Theta
1271,Law Society
351,Challah for Hunger
983,Japanese Cultural Organization (JCO)
1324,Foodies of Oxy [FOXY]
765,Kappa Alpha Theta
1141,Alpha Lambda Phi Alpha
576,AATP - Asian American Tutorial Project
1129,Black Student Alliance (BSA)
393,Black Student Alliance (BSA)
1118,Foodies of Oxy [FOXY]
1084,Korean American Student Association (KASA)
951,Active Minds
1335,Hawaii Club
705,Armenian Students Association
701,ASOC Senate
1168,ASOC Sustainability Fund
1482,Kappa Alpha Theta
103,Caring Adolescents Reaching the Elderly (CARE)
958,Biology Club
987,Delta Omicron Tau
398,Kappa Alpha Theta
395,Hawaii Club
1091,ASOC Finance
976,Jewish Student Union
1321,Hawaii Club
108,Film Club
556,International Students Organization
840,Alpha Chi Sigma
746,Jewish Student Union
248,Music Club
159,Active Minds
1270,Music Club
580,Alpha Lambda Phi Alpha
687,Dream Corps at Occidental College
532,Alpha Lambda Phi Alpha
1065,Challah for Hunger
235,Boundless Brilliance
1284,Hawaii Club
87,Economics Students Association
370,ASOC Honor Board
1443,Dream Corps at Occidental College
650,Law Society
120,Caring Adolescents Reaching the Elderly (CARE)
84,AATP - Asian American Tutorial Project
1058,ASOC Finance
1476,Delta Omicron Tau
968,Law Society
